"Data Source","World Development Indicators",

"Last Updated Date","2025-01-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"China","CHN","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.8750822445719","85.7296378086657","85.5859064306659","85.4436951721669","85.3043540876578","85.1677066611951","85.0325353275385","84.901259144368","84.7726714180388","84.6478211406242","84.5256764493565","84.2395577242266","83.9523475823406","83.6595894192642","83.3658407680983","83.0685360221092","82.7680469778273","82.4653813446381","82.159223993075","81.8507973392235","81.5377325871762","81.7040612003902","81.8643739091085","82.0485771960669","82.2466994970662","82.459377182694","82.68418956591","82.9350301406564","83.2044243719069","83.4623351139213","83.2981090100111","83.9026865426021","83.6660287482364","83.7309346890888",
"Cote d'Ivoire","CIV","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.8592733025008","58.012285665917","58.1890860638362","58.3690310054002","58.5562472642381","58.7479896681125","58.9305987914301","59.1003595626544","59.2417932386085","60.9512755291038","62.6974740747196","64.4807371235611","66.3012103104269","68.1620247991929","70.061191626409","71.9995320907744","73.9815859192613","76.0039708802118","78.0713359793663","80.1830132401171","82.3403530293737","84.5447537237411","86.7981980478852","84.3989875367981","82.0561332825175","79.7651273349225","77.5267871421718","77.4095412448848","77.3038842345773","77.2093790373567","77.5841519049772","78.3586103043993","78.9305986933705","79.2439621981099",
"Cameroon","CMR","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.2440793097118","89.2301514456173","89.2402666697266","89.2900603861961","89.3755385764348","89.493782997274","89.6627996728224","89.8789117059713","90.0863913400488","90.2584239728487","90.423544970476","90.6094939283017","90.8122518830693","90.994321163287","91.132516053707","91.235245997429","91.3198058593065","91.4066340504225","89.7366924207233","87.8869755265749","85.8561126540954","85.9967885375494","86.1823468952897","86.4138598233152","86.6976334959307","85.4491704216915","84.10111991617","82.6887370126022","81.2852564951402","79.9301826709126","78.4206115331585","77.4551966463621","76.841709116813","76.9286685422752",
"Congo, Dem. Rep.","COD","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.9129385148091","98.8295467078416","98.7421643590274","98.7244124858804","99.359063096985","99.5287138045271","98.3449848233048","97.1642014451142","96.778131994845","96.8006729712495","96.7345610371295","96.6804023097568","96.6051640521282","96.4891860433641","96.410214791971","96.3957262645388","95.543893129771","94.6504885053523","93.7182204857503","92.7445720513035","91.7309020193622","90.6799539399798","89.5904755074231","89.5863216478283","89.5664520200209","89.5345836200964","89.6466603519045","89.785332490373","89.7178143175127","89.5528595193025","90.3121862026588","89.9032151047902","90.4799222139986","90.8519603983494",
"Congo, Rep.","COG","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.8608695652174","92.1397988926544","92.4200696201647","92.7519977569045","93.0286806345995","93.2120137364184","93.3985536869705","93.270530584657","93.2241083241843","93.5595421248006","94.5666714102747","95.4744190713743","95.5241646350208","95.7641243749641","96.2721449593167","96.7857349788516","97.2836202885063","97.6349134599962","97.6449143273788","97.8960287542737","98.0759945571861","97.6921618112591","97.1270878721859","96.4613917466189","95.9056839924616","95.4778768674906","95.2305997166693","95.1727787630871","95.233393434647","95.4184580108914","95.4188213983113","95.9398846624337","95.1374237531396","95.1889689212845",
"Colombia","COL","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.2551593813715","65.6350621687224","65.314039408867","65.1947829491509","65.2025384166505","65.2684036093572","65.1496846835963","65.3063685587835","65.2440128980834","64.6597717633047","64.7941165762551","64.7682472676104","64.3091398179652","65.7216620986688","65.3764954257565","63.8280879526793","63.7813154375962","63.755341539639","64.1263940520446","66.9356240224434","67.7629448830664","68.1390907512587","69.4318759374729","69.3216004813478","69.1739819402872","69.6705291959299","69.5851772724961","69.4958821423091","68.4819097351734","68.2656730418469","67.0260062163119","66.6490411276906","67.0608375032921","68.0555373289065",
"Comoros","COM","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.2047851317743","62.250583177498","61.9830583354142","61.4481969089868","61.0658616696095","60.8315512575462","60.7319653856328","60.7911697442779","61.0380504813158","61.5466748017084","62.1302911577168","62.5451176436527","62.8438056868366","63.2633996341131","64.1469362070322","63.4509178593653","62.7753092119184","62.1146380452158","61.4721223190916","60.8444510695386","60.2352984565454","59.6390049823883","59.0602814458876","58.4939737491506","57.943842504072","59.5047993402004","61.0915799366494","62.8778571799353","64.7933428664955","66.6426636491445","67.7887822650998","69.3074164298281","68.7227757472588","68.9047060793837",
"Cabo Verde","CPV","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.2836692098157","49.2139341520524","50.1833718636149","51.1958494824118","52.2536857022102","53.3619798886061","54.5216435835846","55.7375349849694","57.0146036252744","58.3545637646557","59.7649161769087","61.2476786574042","62.8091317051348","64.4543296903202","66.1902215542035","68.0226403998824","69.9578134817341","72.0050556579208","74.1692381646482","76.4599952610378","76.73184441056","77.0005838935218","77.2703419943925","77.5375375375375","77.8055125332692","78.0709283939462","78.3341125371379","78.5977525374577","77.9516449688963","78.388591689475","78.1815232378944","78.8170985374978","77.8323832999538","78.2648515235715",
"Costa Rica","CRI","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.9785911518204","41.6141157078458","41.1683735966762","41.8497802636836","43.3489651722629","43.8396510080347","43.3483057425339","46.4657211881486","48.8688175240361","49.7706879361914","48.3411729383507","52.1643092910302","51.9771084946182","52.2090680100756","50.6169701744799","54.8309754842273","55.0353906954875","55.8962323668206","56.9473630259853","58.3844540824965","58.8746379809681","61.6996986632329","66.1624347199712","66.9370322479527","66.2126957104903","65.8268462023985","62.2896898983473","61.7658535272669","63.7933294876501","69.1601411351146","66.5699464845407","68.1463699122486","68.7452149185169","62.9118566189586",
"Caribbean small states","CSS","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.6130727123091","59.3198264860934","60.1067049742632","60.6607383869461","60.7879159730886","61.132996036446","61.7097128919937","61.6147359790194","62.0362563471967","62.2941810494089","62.5441034351822","62.7910090569999","63.139723989094","63.7591094120723","64.4728897692308","65.2544818648936","66.0548026953629","66.8139043778308","67.4353083582407","67.9719887486115","68.6581435282154","69.3484844889644","70.0302432525398","70.3969633092022","71.2894842295548","71.6892529407024","72.4035329603392","72.7868120591249","73.603022851671","74.7862437399263","73.8275188282793","74.0141363001207","74.3936885232247","75.0227319765921",
"Cuba","CUB","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.6207962322467","53.8443683630244","51.0582615908246","47.812557203002","47.6460117454133","47.8774409080108","49.0347112521494","49.4794138171668","49.572899683681","50.6516364245904","51.7089583625403","52.3698283141008","52.7663543477339","53.5240098939528","54.6037746656356","56.6007436235008","58.7962624475412","60.2514406991997","61.1729483778216","61.7361848131079","61.636606840999","62.2701331642359","62.9557291666667","63.5857874044952","63.8714756825812","64.6761721718142","64.7150104446434","64.90017659912","65.1155447971012","64.8730259383398","64.2060727521433","63.8688493535606","61.2252006663638","60.7088038175712",
"Curacao","CUW","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.4110928374406","55.9046573218784","57.3907127062426","58.6818391107018","60.0201076819282","61.4331197463599","62.919566794765","64.4671291080131","66.0579933000165","67.6724736739741","69.2817896940826","72.3138479554992","73.5853565955772","74.4067890467093","73.7962988423571","73.3676127793775","75.2449451904821","77.6035210384835","78.9152475637366","80.3059706778101","82.115679482083","82.1187892632781","80.8314609917052","81.250265546885","83.9084386744107","85.4498922803314","84.2427834231942","84.4483618539857","83.8907100749891","83.3835139372581","81.6047318306823","81.1454741232434","82.7451510441306","85.2482056600169",
"Czechia","CZE","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.8706459272998","73.3514787586284","73.3962714099345","73.4681277974996","73.585433390205","73.3260568406028","72.5374470287129","72.8304377747504","73.3174365775884","73.8365919612646","73.9170889518738","73.8882324120241","73.5203301301475","73.9173428729314","73.8187021786111","73.681837355093","73.7018669778296","72.7967106129556","72.254352229692","72.5074066469156","72.4518027961737","73.2658017889935","73.927816927418","74.7814075151729","74.5349178403756","75.3226304869256","75.7544697113906","76.1844894379066","76.6803320543308","76.591880967723","75.8962938929609","76.1622667710626","76.8996154356186","78.3685907344433",
"Germany","DEU","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.3591782637508","66.2074016749122","67.0682787253142","67.3199370364593","68.3135189008329","68.8451685328574","69.4129763130793","70.1975699333691","70.7876967054122","71.8102236795878","72.4298996349016","73.5512430692184","74.4355032428537","75.4012550534001","75.6566839551615","76.1765943379215","77.5261376231988","78.6508390828839","78.0176746837912","79.4348508634223","78.907599633463","80.8751562241195","80.5691471797796","81.2442845363916","81.7862398270218","82.1639324469129","82.747791952895","83.0454100459372","82.7453390084527","83.0003426749505","83.4425956486851","83.3873901182176","83.6379774638564","83.8709677419355",
"Djibouti","DJI","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.3620918502787","28.5075183298124","28.6601976319772","28.838422641914","29.0245608999085","29.2344014706412","29.5108419754877","30.0509773719148","30.7173262449579","31.2323930436089","31.635337990043","32.0230398046957","32.382762991128","32.5297028749687","32.550613526477","32.6616872213537","32.9517896983219","33.3587383478924","33.798101540037","34.2483426620618","34.6844504879219","35.1271305959624","35.580592773041","36.0708073263072","36.6270185437575","37.2567423815781","37.9597604184242","38.724684692375","39.5329243000346","40.3450462466928","40.1788109074653","40.6785331905782","40.4757747708424","40.6519466945388",
